bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,lat,long,sqft_lot15,idade_imovel,foi_reformado,zip_baixa,zip_media,zip_alta,zip_muito_alta,price
2.0,1.0,1510.0,3360,1.0,0,0,3,7,630,47.6135,-122.297,3360,90,0,0,0,1,0,525000.0
4.0,2.5,2070.0,5415,2.0,0,0,3,8,0,47.5706,-122.006,5331,18,0,0,0,1,0,578000.0
3.0,2.5,1380.0,1547,3.0,0,0,3,8,0,47.6908,-122.341,1465,15,0,0,0,1,0,345000.0
3.0,1.0,1270.0,6250,1.0,0,0,3,7,360,47.5694,-122.397,6250,60,0,0,0,1,0,499000.0
3.0,1.5,1390.0,9680,1.0,0,0,4,7,0,47.634,-122.125,10050,58,0,0,0,1,0,425000.0
4.0,3.0,1840.0,7510,2.0,0,0,5,8,0,47.2595,-122.218,7957,26,1,1,0,0,0,268000.0
3.0,1.0,1600.0,12566,1.0,0,0,4,7,0,47.4431,-121.765,10650,43,0,0,1,0,0,240000.0
3.0,1.5,1480.0,9606,1.0,0,0,4,7,380,47.2978,-122.363,9619,51,0,0,0,0,0,147000.0
4.0,2.0,2120.0,7806,1.0,0,0,4,6,350,47.6859,-122.166,9920,66,0,0,0,0,1,500000.0
4.0,2.75,2940.0,5400,1.5,0,2,5,8,1000,47.6366,-122.369,2008,104,0,0,0,0,1,1010000.0
4.0,3.0,3820.0,19160,2.0,0,2,3,11,0,47.7253,-122.092,24751,20,0,0,1,0,0,991500.0
5.0,2.0,2740.0,3838,1.0,0,0,4,7,1370,47.6819,-122.393,4040,55,0,0,1,0,0,510000.0
4.0,3.625,4234.5,12081,2.0,0,0,3,10,0,47.6377,-122.219,10800,7,0,0,0,0,1,1980000.0
4.0,2.5,1540.0,1870,2.0,0,0,3,8,0,47.5524,-121.999,1619,0,0,0,0,1,0,484998.0
4.0,3.5,4234.5,17398,2.0,0,2,3,11,0,47.5422,-122.112,24913,11,0,0,0,0,1,1280000.0
3.0,1.75,1590.0,7617,2.0,0,0,3,7,0,47.3819,-122.312,7450,28,0,0,0,0,0,210000.0
2.0,1.0,1180.0,10720,1.0,0,0,4,7,0,47.5893,-122.135,10750,59,0,0,0,1,0,450000.0
4.0,1.75,2360.0,8286,1.0,0,0,3,7,1040,47.6226,-122.205,7630,63,0,0,0,0,1,875000.0
4.0,2.75,1860.0,7500,1.0,0,0,5,8,640,47.5398,-122.173,8137,48,0,1,0,0,0,529950.0
3.0,1.75,1470.0,4000,1.0,0,0,3,7,400,47.6067,-122.298,3500,35,0,0,0,1,0,415000.0
4.0,2.0,2990.0,12970,1.5,0,2,4,7,1030,47.7605,-122.258,10680,67,0,0,1,0,0,590000.0
3.0,1.5,1690.0,9144,1.0,0,0,4,7,550,47.739,-122.253,10600,58,0,0,1,0,0,379950.0
1.5,1.0,660.0,3570,1.0,0,0,3,6,0,47.5659,-122.284,4080,109,0,1,0,0,0,385000.0
3.0,1.75,2310.0,7620,2.0,0,0,3,8,0,47.7266,-122.363,7672,72,1,0,0,1,0,588000.0
2.0,1.0,770.0,2191,1.0,0,0,3,6,0,47.5512,-122.323,5000,77,0,1,0,0,0,252500.0
3.0,3.5,2320.0,3174,2.0,0,0,3,9,260,47.6897,-122.175,3187,17,0,0,0,0,1,530000.0
2.0,1.5,1370.0,19160,1.0,0,0,3,7,0,47.7592,-122.092,16217,55,0,0,1,0,0,385000.0
3.0,2.25,1700.0,7650,1.0,0,0,4,7,360,47.7214,-122.166,7200,39,0,0,1,0,0,419000.0
2.0,1.0,960.0,5508,1.0,0,0,3,6,190,47.5307,-122.277,5304,63,0,1,0,0,0,175000.0
2.0,1.0,1150.0,5664,1.0,0,0,3,7,280,47.6894,-122.284,5664,67,0,0,0,1,0,515000.0
4.0,2.5,2910.0,4680,1.5,0,0,5,9,1060,47.6745,-122.31,4120,78,0,0,0,1,0,945000.0
5.0,2.25,2290.0,7420,1.0,0,0,3,7,1000,47.4375,-122.166,7526,41,0,1,0,0,0,359900.0
4.0,2.5,2260.0,5164,2.0,0,0,3,8,0,47.509,-122.166,5866,18,0,1,0,0,0,419950.0
3.0,1.75,1300.0,4000,1.0,0,0,3,7,400,47.6368,-122.388,4000,61,0,0,0,0,1,460000.0
3.0,2.25,1850.0,7151,2.0,0,0,3,7,0,47.2843,-122.352,6827,26,0,0,0,0,0,255000.0
4.0,1.75,1920.0,9500,1.0,0,0,4,7,450,47.5683,-122.177,10091,48,0,0,0,0,1,481000.0
4.0,1.75,1920.0,9500,1.0,0,0,4,7,450,47.5683,-122.177,10091,49,0,0,0,0,1,719521.0
3.0,3.0,4234.5,19160,2.0,0,0,4,10,910,47.5911,-122.131,12288,25,0,0,0,1,0,1080000.0
4.0,2.5,2210.0,6080,1.0,0,2,4,8,800,47.4915,-122.228,6175,49,0,0,0,0,0,334000.0
4.0,2.75,2280.0,3200,1.5,0,0,5,8,760,47.6709,-122.282,4687,83,0,0,0,0,1,675000.0
3.0,1.75,1640.0,7437,1.0,0,0,3,7,550,47.5324,-122.38,7436,66,0,1,0,0,0,556000.0
4.0,2.0,1980.0,7200,2.0,0,3,3,8,280,47.6318,-122.369,4200,104,0,0,0,0,1,900000.0
3.0,1.0,900.0,4084,1.5,0,0,3,7,0,47.684,-122.393,4080,104,0,0,1,0,0,400000.0
4.0,1.75,1960.0,4340,1.0,0,0,5,8,980,47.6847,-122.37,4360,103,0,0,1,0,0,724950.0
4.0,2.25,1800.0,4500,2.0,0,0,4,8,0,47.394,-122.183,5050,10,0,0,0,0,0,321000.0
4.0,3.5,4234.5,5800,2.0,0,3,5,10,1100,47.6474,-122.411,5800,77,0,0,0,0,1,1356920.0
4.0,2.0,1520.0,19160,1.0,0,0,3,6,500,47.4683,-122.281,7840,94,0,0,0,0,0,171000.0
4.0,3.0,4234.5,19160,2.0,0,0,4,10,0,47.6582,-122.038,107076,27,0,0,0,1,0,1360000.0
3.0,1.75,1950.0,15037,1.0,0,0,3,7,0,47.6892,-121.913,15181,26,0,0,1,0,0,323000.0
4.0,1.75,2190.0,19160,1.0,0,2,3,9,0,47.2703,-122.069,125017,46,0,1,0,0,0,491500.0
4.0,1.5,1200.0,10890,1.0,0,0,5,7,0,47.3423,-122.088,10139,42,0,0,0,0,0,226000.0
5.5,1.75,2180.0,4000,1.5,0,0,4,7,800,47.6643,-122.29,4000,88,0,0,0,0,1,580000.0
4.0,2.5,2320.0,11259,2.0,0,0,3,9,0,47.6443,-122.194,11770,32,0,0,0,0,1,640000.0
3.0,1.75,1040.0,5097,1.0,0,0,4,7,240,47.6385,-122.401,5097,70,0,0,0,0,1,619790.0
4.0,2.5,2700.0,6998,2.0,0,0,3,8,0,47.4694,-122.263,10550,13,0,0,0,0,0,383962.0
3.0,2.0,1400.0,2445,1.0,0,0,3,7,560,47.5926,-122.299,3200,12,0,0,1,0,0,373000.0
3.0,2.5,2060.0,8123,2.0,0,0,3,8,1050,47.6642,-122.13,6170,37,0,0,0,1,0,541338.0
2.0,1.0,780.0,8160,1.0,0,0,4,6,0,47.7356,-122.34,8160,61,0,1,0,0,0,254922.0
3.0,2.25,2400.0,5000,1.5,0,0,4,7,960,47.6897,-122.393,5000,88,0,0,1,0,0,575000.0
4.0,3.0,2900.0,15535,1.0,0,2,4,7,1030,47.612,-122.119,10217,53,0,0,0,1,0,650000.0
3.0,1.5,1740.0,9547,1.0,0,0,4,7,0,47.4475,-122.213,9936,52,0,0,0,0,0,269950.0
2.0,1.0,780.0,6250,1.0,0,0,3,6,0,47.5099,-122.33,7100,73,0,0,0,0,0,270950.0
3.0,2.75,2430.0,14861,1.0,0,0,3,9,900,47.7461,-122.247,10300,26,0,0,1,0,0,495000.0
4.0,2.0,2210.0,8556,1.0,0,1,4,8,1000,47.6498,-122.396,7975,60,0,0,0,0,1,794154.0
3.0,1.5,1510.0,11200,1.0,0,0,4,8,0,47.3347,-122.325,12070,54,0,0,0,0,0,340768.0
2.0,1.0,900.0,5413,1.0,0,0,3,7,0,47.7047,-122.307,6380,67,0,0,1,0,0,375000.0
4.0,2.5,3670.0,7000,2.0,0,0,3,10,0,47.5854,-122.08,7437,9,0,0,0,0,1,820000.0
2.0,2.25,1160.0,954,2.0,0,0,3,8,200,47.6647,-122.284,1327,0,0,0,0,0,1,555000.0
2.0,1.5,1070.0,1200,2.0,0,0,3,7,0,47.697,-122.347,1200,15,0,0,0,1,0,312500.0
2.0,1.0,950.0,4560,1.5,0,0,3,7,0,47.6288,-122.3,4560,89,0,0,0,0,1,450000.0
3.0,2.75,2950.0,6667,2.0,0,0,3,9,0,47.5577,-122.026,6667,12,0,0,0,1,0,739000.0
3.0,2.0,1420.0,1716,2.0,0,0,3,7,370,47.7364,-122.295,8150,12,0,1,0,0,0,320000.0
3.0,1.0,1590.0,13000,1.5,0,0,3,6,0,47.4789,-122.346,8400,70,0,1,0,0,0,235000.0
4.0,1.0,1290.0,5000,1.5,0,0,3,7,0,47.5128,-122.358,2500,58,0,0,0,0,0,275500.0
2.0,2.0,1690.0,4500,1.0,0,0,3,8,0,47.7133,-122.031,4500,10,0,0,0,1,0,564000.0
4.0,1.75,1340.0,8700,1.5,0,0,3,6,0,47.4514,-122.287,8700,57,0,0,0,0,0,263000.0
3.0,1.75,1397.0,18000,1.0,0,0,3,7,0,47.3388,-122.166,31294,49,1,1,0,0,0,257000.0
4.0,2.5,3750.0,19160,2.0,0,0,3,10,0,47.3045,-122.103,39413,24,0,1,0,0,0,725000.0
3.0,2.25,2000.0,7560,1.0,0,0,3,7,600,47.4798,-122.228,6949,35,0,0,0,0,0,300000.0
3.0,2.0,2250.0,7904,1.5,0,0,3,8,0,47.3165,-122.252,8622,16,0,0,0,0,0,328000.0
3.0,1.0,840.0,8400,1.0,0,0,3,6,0,47.3281,-122.344,8640,55,0,0,0,0,0,187500.0
3.0,1.0,1100.0,5100,2.0,0,0,4,7,0,47.679,-122.386,5100,115,0,0,1,0,0,400000.0
3.0,1.5,1660.0,5100,1.0,0,0,4,7,450,47.5345,-122.383,5100,61,0,0,1,0,0,515000.0
2.0,2.0,2180.0,18525,1.0,1,4,5,9,600,47.5036,-122.387,21503,63,0,0,0,0,0,1410000.0
3.0,1.0,1460.0,8400,1.0,0,0,3,7,0,47.4243,-122.198,9600,57,0,0,0,0,0,235000.0
4.0,2.5,2470.0,4945,2.0,0,0,3,8,0,47.6898,-122.015,4988,2,0,0,0,1,0,669000.0
3.0,1.0,1250.0,13503,1.5,0,0,4,6,0,47.526,-121.829,13503,84,0,0,1,0,0,282000.0
3.0,2.0,1480.0,3876,1.0,0,0,5,7,620,47.6808,-122.382,3774,86,0,0,1,0,0,663000.0
3.0,3.25,2240.0,5000,2.0,0,0,3,9,700,47.4114,-122.334,7500,26,0,0,0,0,0,279900.0
3.0,2.0,1570.0,7200,1.0,0,0,4,7,0,47.7501,-122.314,7434,62,0,1,0,0,0,335000.0
4.0,2.75,3250.0,10000,2.0,0,0,3,9,0,47.7557,-122.309,10089,0,0,1,0,0,0,689000.0
3.0,2.25,1790.0,19160,1.0,0,0,3,7,540,47.7558,-122.027,93654,35,0,0,0,0,1,413100.0
3.0,2.5,2080.0,4931,2.0,0,0,3,8,0,47.5342,-121.868,4229,15,0,0,1,0,0,506950.0
3.0,2.5,1480.0,1171,3.0,0,0,3,8,0,47.62,-122.3,1231,8,0,0,0,0,1,500000.0
5.0,3.0,3610.0,9775,2.0,0,0,3,8,0,47.3545,-122.011,8582,11,0,1,0,0,0,540000.0
3.0,2.5,2040.0,4559,2.0,0,0,3,9,0,47.6156,-122.295,4500,16,0,0,0,1,0,812000.0
4.0,3.25,3850.0,19160,2.0,0,3,3,11,670,47.6239,-122.065,19500,25,0,0,0,0,1,1200000.0
3.0,2.25,3230.0,19160,2.0,0,0,3,9,0,47.3065,-122.113,35285,27,0,1,0,0,0,370000.0
3.0,2.0,2440.0,19160,1.0,0,0,3,6,800,47.4594,-122.326,19613,81,0,0,0,0,0,338000.0
4.0,1.0,1490.0,6600,1.0,0,0,3,7,0,47.4835,-122.332,6600,45,0,0,0,0,0,185000.0
3.0,1.0,1150.0,19160,1.0,0,0,4,7,140,47.5974,-122.129,11781,64,0,0,0,1,0,450000.0
2.0,1.0,900.0,6000,1.0,0,0,3,7,0,47.6855,-122.289,4800,70,1,0,0,1,0,451000.0
4.0,2.5,3210.0,19160,1.5,0,0,3,11,0,47.6399,-122.052,24527,31,0,0,0,0,1,785000.0
5.0,3.0,3900.0,5250,1.5,0,1,5,8,1280,47.5577,-122.389,5700,83,0,0,0,1,0,850000.0
3.0,1.0,1240.0,18000,1.0,0,0,2,7,0,47.3514,-122.315,18000,71,0,0,0,0,0,235000.0
3.0,1.75,1760.0,6788,2.0,1,4,3,7,0,47.7336,-122.284,7588,75,1,0,1,0,0,1150000.0
3.0,2.25,1410.0,1377,2.0,0,0,3,7,120,47.5342,-122.067,1370,9,0,0,0,1,0,377500.0
3.0,2.5,2780.0,11964,2.0,0,0,3,9,0,47.7127,-122.216,9640,5,0,0,1,0,0,825500.0
5.0,3.25,3230.0,3825,2.0,0,0,3,9,750,47.6785,-122.392,5100,0,0,0,1,0,0,1059500.0
5.0,3.5,4234.5,8764,2.0,0,0,3,10,1420,47.5491,-122.19,9431,7,0,0,0,0,1,880000.0
3.0,2.0,1440.0,4421,1.0,0,0,3,8,0,47.7188,-122.024,4157,7,0,0,0,1,0,413800.0
2.0,1.5,1200.0,1687,3.0,0,0,3,8,0,47.6491,-122.334,1296,6,0,0,0,1,0,504200.0
4.0,3.0,2793.0,5703,2.0,0,0,3,9,0,47.3682,-122.178,5704,6,0,0,0,0,0,421500.0
4.0,2.5,2970.0,5050,2.0,0,0,3,8,0,47.7043,-122.122,4998,1,0,0,0,1,0,855169.0
3.0,2.0,1440.0,3218,1.0,0,0,3,7,590,47.5655,-122.36,5000,7,0,1,0,0,0,380000.0
3.0,2.25,1480.0,1026,3.0,0,0,3,8,0,47.6536,-122.354,1283,0,0,0,0,1,0,580000.0
3.0,2.5,1870.0,5333,2.0,0,0,3,8,0,47.7447,-121.984,3730,3,0,0,1,0,0,377000.0
4.0,2.75,2475.0,4000,2.0,0,0,3,7,0,47.3452,-122.209,4000,0,0,0,0,0,0,329900.0
4.0,2.5,2950.0,7024,2.0,0,0,3,10,0,47.6651,-122.403,6339,2,0,0,0,0,1,921800.0
3.0,2.25,1410.0,905,3.0,0,0,3,9,0,47.5818,-122.402,1352,1,0,0,0,1,0,529500.0
4.0,2.5,2240.0,3712,2.0,0,0,3,8,0,47.3551,-122.061,4315,0,0,1,0,0,0,363990.0
5.0,2.75,3230.0,6500,2.0,0,0,3,9,0,47.6237,-122.023,7624,1,0,0,0,0,1,834950.0
3.0,2.0,2100.0,19160,1.0,0,0,3,8,0,47.6907,-121.917,18452,4,0,0,1,0,0,399000.0
3.0,2.25,1936.0,9495,1.0,0,0,3,8,0,47.3714,-122.197,12770,1,0,0,0,0,0,338900.0
3.0,2.5,3120.0,6000,2.0,0,0,3,9,0,47.3473,-122.03,6000,8,0,1,0,0,0,419950.0
4.0,2.5,2070.0,4270,2.0,0,0,3,8,0,47.773,-122.265,4610,5,0,0,1,0,0,493000.0
4.0,2.5,3700.0,4500,2.0,0,0,3,9,0,47.7473,-122.23,5047,7,0,0,1,0,0,650000.0
3.0,2.5,2130.0,5205,2.0,0,0,3,8,0,47.4832,-121.774,5462,1,0,0,1,0,0,456000.0
3.0,2.25,1620.0,997,2.5,0,0,3,8,80,47.54,-122.026,1068,4,0,0,0,1,0,425000.0
3.0,2.5,1490.0,2478,3.0,0,0,3,8,0,47.7236,-122.353,1156,6,0,1,0,0,0,348000.0
5.0,3.625,4180.0,7232,2.0,0,0,3,9,0,47.7049,-122.125,6054,0,0,0,0,1,0,1040890.0
2.0,2.5,1400.0,1262,2.0,0,0,3,8,240,47.5342,-122.349,1524,6,0,1,0,0,0,299000.0
4.0,3.625,3490.0,9170,2.0,0,0,3,9,0,47.5991,-122.2,8470,2,0,0,0,0,1,1264000.0
3.0,1.0,1300.0,6098,1.0,0,0,3,7,0,47.7074,-121.364,6849,1,0,0,1,0,0,155000.0
4.0,2.5,2730.0,4962,2.0,0,0,3,8,0,47.3363,-122.216,3802,9,0,0,0,0,0,319500.0
3.0,2.5,1830.0,2517,2.0,0,0,3,8,0,47.4496,-122.189,2762,9,0,0,0,0,0,274000.0
5.0,2.5,2340.0,4500,2.0,0,0,3,7,0,47.4911,-122.154,4500,5,0,0,1,0,0,429000.0
3.0,1.75,1410.0,1899,2.0,0,0,3,8,0,47.5171,-122.347,1811,0,0,1,0,0,0,267800.0
3.0,2.5,1930.0,8254,2.0,0,0,3,7,0,47.4973,-122.346,8849,1,0,0,0,0,0,369950.0
5.5,3.625,3028.0,18055,2.0,0,0,3,7,0,47.3651,-122.197,34575,10,0,0,0,0,0,480000.0
4.0,3.5,3180.0,4869,2.0,0,0,3,8,790,47.4482,-122.206,4500,7,0,0,0,0,0,440000.0
4.0,3.25,2950.0,4161,2.0,0,0,3,10,740,47.5297,-122.073,3693,1,0,0,0,1,0,839704.0
3.0,3.25,1430.0,1276,3.0,0,0,3,8,0,47.6712,-122.38,1243,8,0,0,1,0,0,535000.0
2.0,1.5,1020.0,1275,3.0,0,0,3,8,0,47.7003,-122.346,1415,6,0,0,0,1,0,290000.0
3.0,2.5,1650.0,1793,3.0,0,0,3,8,0,47.7107,-122.332,1863,7,0,1,0,0,0,370000.0
3.0,2.0,1060.0,651,3.0,0,0,3,7,0,47.6828,-122.345,1501,8,0,0,0,1,0,405000.0
4.0,2.75,2620.0,6019,2.0,0,0,3,8,0,47.484,-121.771,6716,1,0,0,1,0,0,499431.0
4.0,2.5,1830.0,3868,2.0,0,0,3,7,0,47.5186,-122.276,3868,7,0,1,0,0,0,275000.0
3.0,2.25,998.0,844,2.0,0,0,3,7,200,47.6983,-122.367,1110,7,0,0,1,0,0,320000.0
4.0,2.5,2070.0,4427,2.0,0,0,3,7,0,47.5208,-121.869,4556,7,0,0,1,0,0,425000.0
4.0,3.5,2860.0,2199,3.0,0,0,3,10,0,47.6262,-122.323,1378,2,0,0,0,0,1,1450000.0
3.0,2.0,1920.0,5688,1.0,0,3,3,9,0,47.1952,-121.976,4802,8,0,0,0,0,0,340000.0
3.0,2.5,1210.0,2046,2.0,0,0,3,9,290,47.5212,-122.357,651,6,0,1,0,0,0,299900.0
5.0,3.5,4234.5,12039,2.0,0,0,3,9,1300,47.7338,-122.208,10079,0,0,0,1,0,0,865950.0
4.0,2.5,3420.0,17038,2.0,0,0,3,9,0,47.718,-122.241,14190,7,0,0,1,0,0,720000.0
4.0,3.5,2870.0,3225,2.0,0,3,3,9,800,47.5009,-122.225,6450,8,0,0,0,0,0,460000.0
3.0,2.5,1600.0,2042,2.0,0,0,3,8,0,47.5341,-122.067,1370,9,0,0,0,1,0,375000.0
2.0,1.5,960.0,1829,2.0,0,0,3,7,0,47.6032,-122.308,1829,10,0,0,0,1,0,386180.0
3.0,2.75,1740.0,5639,1.0,0,3,3,7,0,47.1942,-121.977,5331,5,0,0,0,0,0,280000.0
4.0,2.5,2575.0,4725,2.0,0,0,3,8,0,47.3058,-122.277,5323,3,0,0,0,0,0,359000.0
5.0,3.25,3660.0,11995,2.0,0,2,3,10,0,47.5337,-121.86,11241,8,0,0,1,0,0,785000.0
3.0,2.25,1420.0,1230,2.0,0,0,3,8,480,47.5703,-122.288,1230,6,0,0,1,0,0,425000.0
5.0,2.5,3070.0,7200,2.0,0,0,3,8,0,47.4939,-122.137,7200,10,0,0,1,0,0,575000.0
3.0,2.5,1920.0,19160,1.0,0,0,3,8,0,47.2683,-121.946,48787,1,0,0,0,0,0,465000.0
4.0,3.25,4160.0,10335,2.0,0,0,3,10,0,47.6235,-122.192,10333,1,0,0,0,0,1,1850000.0
4.0,3.25,3276.0,10801,2.0,0,0,3,9,0,47.4585,-122.361,11656,7,0,1,0,0,0,720000.0
5.0,3.625,2890.0,5000,1.0,0,0,3,7,1580,47.5701,-122.296,5117,8,0,1,0,0,0,390000.0
3.0,2.5,3430.0,10177,2.0,0,0,3,10,0,47.7159,-122.251,12339,1,0,0,1,0,0,2205000.0
4.0,3.5,3390.0,3979,2.0,0,0,3,9,780,47.6482,-122.408,4165,0,0,0,0,0,1,1054690.0
5.5,3.625,2930.0,14980,2.0,0,3,3,9,0,47.5441,-122.117,10787,1,0,0,0,0,1,915000.0
2.0,2.25,1300.0,1314,3.0,0,0,3,8,0,47.6536,-122.356,1312,7,0,0,0,1,0,562000.0
2.0,1.75,1250.0,1208,2.0,0,0,3,7,210,47.6004,-122.299,1656,7,0,0,1,0,0,349000.0
4.0,2.5,2310.0,7800,2.0,0,0,3,8,0,47.3737,-122.164,7140,3,0,0,0,0,0,375000.0
2.0,2.25,1360.0,1336,3.0,0,0,3,8,0,47.6714,-122.392,1295,6,0,0,1,0,0,479950.0
4.0,2.5,2020.0,5100,2.0,0,0,3,7,0,47.2822,-122.357,5685,5,0,0,0,0,0,319000.0
3.0,1.5,1270.0,1067,3.0,0,0,3,8,0,47.7236,-122.353,1118,5,0,1,0,0,0,325000.0
4.0,2.75,2790.0,8092,2.0,0,0,3,8,0,47.4834,-121.773,6154,1,0,0,1,0,0,505657.0
4.0,2.5,2320.0,4142,2.0,0,0,3,7,0,47.3662,-122.019,4140,5,0,1,0,0,0,340000.0
3.0,2.5,1750.0,6351,2.0,0,0,3,7,0,47.2589,-122.256,6092,3,0,0,0,0,0,250000.0
4.0,2.5,2030.0,4596,2.0,0,0,3,8,0,47.3515,-122.275,4705,0,0,0,0,0,0,349500.0
3.0,2.5,1270.0,865,2.0,0,0,3,7,190,47.5351,-122.279,7752,7,0,1,0,0,0,290750.0
5.0,3.25,2710.0,2356,2.0,0,0,3,8,480,47.5394,-122.028,2108,2,0,0,0,1,0,715000.0
4.0,2.75,2520.0,8433,2.0,0,0,3,8,0,47.7214,-122.289,7772,0,0,0,1,0,0,689950.0
2.0,2.5,1340.0,1263,3.0,0,0,3,8,0,47.6788,-122.388,1260,6,0,0,1,0,0,425000.0
2.0,3.0,1570.0,1281,3.0,0,0,3,8,0,47.6741,-122.384,2500,1,0,0,1,0,0,657000.0
4.0,3.5,2690.0,5564,2.0,0,0,3,7,0,47.3537,-122.018,4046,7,0,1,0,0,0,359950.0
4.0,2.75,2475.0,4276,2.0,0,0,3,7,0,47.345,-122.21,4000,0,0,0,0,0,0,319900.0
3.0,3.625,2260.0,2050,2.0,0,0,3,9,1090,47.566,-122.29,3082,5,0,1,0,0,0,532000.0
2.0,1.0,840.0,863,3.0,0,0,3,8,0,47.6974,-122.349,1190,7,0,0,0,1,0,291000.0
3.0,3.25,1720.0,1330,2.0,0,0,3,8,690,47.62,-122.309,1520,10,0,0,0,0,1,675000.0
3.0,2.25,2940.0,6500,3.0,0,0,3,9,0,47.5482,-122.388,6500,1,0,0,1,0,0,885000.0
5.0,3.5,4170.0,9090,2.0,0,0,3,10,0,47.5918,-122.196,13635,6,0,0,0,0,1,1450000.0
5.5,3.625,4234.5,10000,2.0,0,0,3,8,1360,47.6214,-122.062,10000,6,0,0,0,0,1,780000.0
4.0,2.75,3010.0,7200,2.0,0,0,3,9,0,47.6948,-122.179,7203,0,0,0,0,0,1,839950.0
3.0,2.5,2170.0,1984,2.5,0,0,3,8,0,47.5401,-122.027,1984,7,0,0,0,1,0,645000.0
3.0,2.5,1584.0,3200,2.0,0,0,3,7,0,47.3451,-122.215,2800,3,0,0,0,0,0,263000.0
2.0,2.25,1110.0,1290,3.0,0,0,3,8,0,47.6968,-122.34,1251,8,0,0,0,1,0,345000.0
4.0,2.5,2420.0,5006,2.0,0,0,3,8,0,47.4795,-122.126,5471,1,0,0,1,0,0,505000.0
2.0,2.25,1430.0,1210,2.0,0,0,3,8,90,47.6765,-122.301,1016,9,0,0,0,1,0,522500.0
3.0,2.5,2393.0,4788,2.0,0,0,3,8,0,47.4517,-122.204,5477,2,0,0,0,0,0,400000.0
3.0,2.25,1240.0,949,3.0,0,0,3,8,0,47.6488,-122.334,1140,6,0,0,0,1,0,543000.0
4.0,2.5,2980.0,12075,1.0,0,0,3,8,1070,47.5074,-122.172,12075,7,0,1,0,0,0,495000.0
4.0,3.5,2970.0,6587,2.0,0,0,3,8,710,47.4776,-122.122,5690,0,0,0,1,0,0,549995.0
3.0,2.5,2329.0,5720,2.0,0,0,3,8,0,47.362,-122.2,5720,5,0,0,0,0,0,327555.0
5.0,3.25,3340.0,9075,2.0,0,0,3,8,740,47.5446,-121.88,6646,10,0,0,1,0,0,690000.0
4.0,2.25,2580.0,2875,2.0,0,0,3,9,0,47.5674,-122.392,5750,0,0,0,0,1,0,673000.0
3.0,2.5,2029.0,3906,2.0,0,0,3,9,0,47.341,-122.18,3920,0,0,0,0,0,0,384435.0
4.0,2.75,3430.0,6500,2.0,0,0,3,9,380,47.7079,-122.106,6802,8,0,0,0,1,0,780000.0
5.0,3.625,3330.0,5042,2.0,0,2,3,9,860,47.6497,-122.339,3990,0,0,0,0,1,0,1375000.0
5.0,3.5,3220.0,5081,2.0,0,0,3,8,0,47.7048,-122.111,5753,2,0,0,0,1,0,950968.0
2.0,2.25,1240.0,750,2.0,0,0,3,7,90,47.5322,-122.073,750,7,0,0,0,1,0,334950.0
3.0,3.5,1500.0,1249,2.0,0,0,3,8,260,47.6727,-122.373,1850,10,0,0,1,0,0,489000.0
3.0,3.0,3530.0,8345,2.0,0,0,3,10,0,47.7338,-122.234,9600,9,0,0,1,0,0,600000.0
3.0,2.25,1260.0,915,2.0,0,0,3,8,240,47.555,-122.363,1056,7,0,1,0,0,0,282000.0
4.0,3.625,4168.0,8485,2.0,0,0,3,10,946,47.3029,-122.387,8100,7,0,0,0,0,0,442000.0
2.0,1.5,1030.0,2850,2.0,0,0,3,7,0,47.3845,-122.039,3000,20,0,1,0,0,0,220000.0
3.0,2.5,3080.0,5598,2.0,0,0,3,8,0,47.4372,-122.206,5303,9,0,0,0,0,0,489000.0
3.0,1.5,1072.0,4339,2.0,0,0,3,7,0,47.386,-122.162,4341,5,0,0,0,0,0,250000.0
4.0,2.75,2790.0,5000,2.0,0,0,3,8,0,47.4831,-121.773,5527,0,0,0,1,0,0,484259.0
3.0,2.5,4090.0,16972,2.0,0,2,3,11,500,47.7258,-122.37,16972,8,0,0,0,1,0,1680000.0
3.0,2.5,1800.0,4357,2.0,0,0,3,8,0,47.5337,-121.841,3663,2,0,0,1,0,0,450000.0
2.0,1.5,830.0,1276,2.0,0,0,3,7,0,47.6175,-122.297,1484,9,0,0,0,1,0,299000.0
3.0,2.5,2280.0,4557,2.0,0,0,3,8,0,47.7733,-122.266,4610,4,0,0,1,0,0,450000.0
4.0,3.0,2110.0,1286,2.0,0,0,3,9,400,47.5444,-122.014,1286,8,0,0,0,1,0,585000.0
3.0,2.25,1570.0,1680,3.0,0,0,3,8,0,47.6585,-122.348,1870,0,0,0,0,1,0,660000.0
2.0,1.5,830.0,1333,2.0,0,0,3,7,0,47.5506,-122.381,4822,9,0,0,1,0,0,301500.0
4.0,3.625,4120.0,8258,2.0,0,0,3,10,0,47.5872,-122.055,8332,2,0,0,0,0,1,949950.0
4.0,2.5,2540.0,5760,2.0,0,0,3,9,0,47.5405,-121.993,3600,5,0,0,0,1,0,759990.0
4.0,2.75,2050.0,4000,2.0,0,0,3,8,0,47.3522,-122.275,4000,1,0,0,0,0,0,355000.0
4.0,2.75,3080.0,7242,2.0,0,0,3,9,0,47.6948,-122.178,7205,0,0,0,0,0,1,889950.0
3.0,2.5,2390.0,1984,2.0,0,0,3,8,170,47.5405,-122.027,1984,6,0,0,0,1,0,629800.0
